customer_id,age_band,region,app_user
115901,25-34,East,False
115902,55-64,Central,True
115903,65+,Zagreb,False
115904,55-64,North,True
115905,18-24,Zagreb,True
115906,35-44,North,True
115907,25-34,Central,True
115908,35-44,Zagreb,False
115909,35-44,West,True
115910,65+,South,False
115911,45-54,North,True
115912,25-34,South,False
115913,45-54,East,False
115914,65+,Zagreb,False
115915,18-24,South,False
115916,55-64,Zagreb,True
115917,25-34,Zagreb,False
115918,25-34,Zagreb,True
115919,55-64,Central,False
115920,18-24,Zagreb,True
115921,45-54,Central,False
115922,18-24,West,True
115923,45-54,South,True
115924,45-54,South,False
115925,55-64,Zagreb,True
115926,55-64,East,False
115927,45-54,South,False
115928,35-44,Zagreb,True
115929,25-34,South,False
115930,45-54,Central,False
115931,35-44,South,False
115932,18-24,Zagreb,False
115933,65+,Zagreb,False
115934,25-34,South,False
115935,18-24,Zagreb,False
115936,65+,South,True
115937,45-54,Zagreb,False
115938,45-54,North,True
115939,25-34,Central,False
115940,35-44,South,False
115941,45-54,North,True
115942,25-34,East,True
115943,45-54,Zagreb,True
115944,25-34,Zagreb,True
115945,25-34,Central,True
115946,18-24,Central,False
115947,25-34,West,True
115948,25-34,Zagreb,True
115949,55-64,Zagreb,False
115950,35-44,Central,False
115951,25-34,East,True
115952,35-44,Central,False
115953,25-34,Zagreb,False
115954,35-44,West,False
115955,55-64,North,True
115956,45-54,Central,False
115957,45-54,Zagreb,False
115958,25-34,Zagreb,False
115959,25-34,North,True
115960,55-64,North,False
115961,35-44,North,False
115962,45-54,Zagreb,False
115963,65+,North,True
115964,35-44,East,False
115965,55-64,Zagreb,False
115966,35-44,Zagreb,True
115967,25-34,East,False
115968,18-24,Zagreb,False
115969,45-54,Zagreb,False
115970,25-34,North,False
115971,45-54,Zagreb,True
115972,45-54,Central,False
115973,35-44,East,False
115974,35-44,Zagreb,False
115975,45-54,Zagreb,False
115976,35-44,Zagreb,True
115977,55-64,South,False
115978,18-24,Zagreb,True
115979,65+,North,False
115980,18-24,West,False
115981,25-34,Zagreb,False
115982,45-54,Zagreb,False
115983,18-24,West,False
115984,25-34,East,False
115985,25-34,Zagreb,False
115986,45-54,Zagreb,True
115987,45-54,West,True
115988,18-24,Zagreb,True
115989,35-44,East,True
115990,25-34,Zagreb,False
115991,65+,North,False
115992,25-34,Zagreb,False
115993,45-54,Zagreb,False
115994,35-44,East,False
115995,45-54,East,False
115996,65+,Zagreb,True
115997,35-44,Zagreb,False
115998,45-54,West,True
115999,35-44,North,False
116000,45-54,East,True
116001,35-44,Zagreb,False
116002,25-34,East,False
116003,18-24,North,False
116004,25-34,Zagreb,True
116005,65+,East,False
116006,55-64,Zagreb,True
116007,25-34,Zagreb,True
116008,35-44,North,True
116009,45-54,Zagreb,False
116010,35-44,West,False
116011,35-44,Zagreb,True
116012,45-54,Zagreb,False
116013,25-34,Zagreb,False
116014,35-44,West,False
116015,25-34,West,True
116016,18-24,South,True
116017,45-54,South,True
116018,45-54,South,True
116019,65+,South,False
116020,25-34,North,True
116021,45-54,Central,False
116022,65+,Zagreb,False
116023,45-54,West,True
116024,65+,Zagreb,True
116025,65+,Central,True
116026,55-64,Zagreb,False
116027,65+,East,True
116028,45-54,West,False
116029,35-44,East,False
116030,65+,South,True
116031,55-64,Zagreb,True
116032,25-34,East,True
116033,25-34,West,False
116034,25-34,East,True
116035,55-64,East,False
116036,25-34,North,True
116037,25-34,West,True
116038,35-44,North,False
116039,18-24,Zagreb,False
116040,65+,Zagreb,True
116041,35-44,North,False
116042,25-34,Zagreb,False
116043,25-34,South,False
116044,55-64,East,False
116045,45-54,South,False
116046,35-44,Central,False
116047,35-44,West,False
116048,65+,Zagreb,True
116049,55-64,Central,False
116050,45-54,Zagreb,True
116051,35-44,Zagreb,False
116052,65+,Zagreb,True
116053,45-54,Central,True
116054,35-44,Central,False
116055,65+,Zagreb,False
116056,55-64,South,False
116057,45-54,South,True
116058,55-64,West,False
116059,35-44,Central,True
116060,35-44,East,True
116061,25-34,North,True
116062,45-54,North,True
116063,35-44,Zagreb,False
116064,35-44,South,False
116065,65+,East,False
116066,25-34,North,False
116067,55-64,Zagreb,True
116068,25-34,North,True
116069,18-24,Zagreb,True
116070,18-24,West,True
116071,35-44,Central,False
116072,35-44,Central,False
116073,25-34,Central,False
116074,45-54,South,True
116075,35-44,Zagreb,False
116076,18-24,East,False
116077,35-44,East,True
116078,25-34,South,False
116079,18-24,North,True
116080,25-34,Zagreb,True
116081,45-54,Zagreb,True
116082,45-54,South,False
116083,55-64,Zagreb,False
116084,55-64,Zagreb,False
116085,35-44,South,False
116086,25-34,South,False
116087,18-24,East,False
116088,45-54,Zagreb,True
116089,25-34,East,False
116090,25-34,Zagreb,False
116091,65+,Zagreb,False
116092,25-34,North,False
116093,18-24,West,True
116094,65+,Zagreb,True
116095,25-34,Central,True
116096,35-44,Zagreb,False
116097,18-24,Zagreb,True
116098,35-44,Zagreb,False
116099,65+,Zagreb,False
116100,45-54,Zagreb,True
116101,35-44,Zagreb,True
116102,25-34,Zagreb,False
116103,35-44,North,False
116104,45-54,Zagreb,False
116105,25-34,Zagreb,True
116106,25-34,West,True
116107,45-54,West,True
116108,55-64,North,True
116109,65+,South,False
116110,55-64,Zagreb,False
116111,35-44,Central,False
116112,55-64,North,True
116113,65+,North,True
116114,18-24,Zagreb,False
116115,35-44,Zagreb,False
116116,25-34,Central,False
116117,65+,Zagreb,False
116118,65+,South,True
116119,55-64,Zagreb,True
116120,25-34,East,False
116121,65+,North,False
116122,18-24,South,False
116123,25-34,Zagreb,False
116124,45-54,North,False
116125,55-64,Central,False
116126,55-64,Zagreb,True
116127,25-34,East,True
116128,35-44,Zagreb,False
116129,35-44,South,True
116130,18-24,West,True
116131,55-64,Zagreb,True
116132,35-44,Central,True
116133,25-34,Zagreb,True
116134,35-44,South,False
116135,45-54,Zagreb,False
116136,55-64,North,False
116137,25-34,West,False
116138,25-34,Zagreb,False
116139,65+,South,False
116140,35-44,Central,True
116141,35-44,North,False
116142,25-34,Zagreb,False
116143,65+,Central,False
116144,45-54,East,True
116145,25-34,North,True
116146,25-34,North,False
116147,25-34,East,False
116148,25-34,North,False
116149,25-34,Central,True
116150,25-34,North,False
116151,25-34,South,False
116152,35-44,East,False
116153,35-44,Zagreb,False
116154,35-44,South,True
116155,55-64,South,True
116156,25-34,South,False
116157,55-64,Zagreb,False
116158,65+,North,False
116159,65+,Zagreb,True
116160,25-34,South,False
116161,25-34,Central,False
116162,45-54,Zagreb,False
116163,25-34,Zagreb,False
116164,18-24,South,True
116165,18-24,North,False
116166,45-54,East,False
116167,55-64,Zagreb,False
116168,25-34,Zagreb,True
116169,65+,North,True
116170,55-64,Zagreb,True
116171,18-24,Zagreb,False
116172,35-44,North,True
116173,18-24,Zagreb,True
116174,65+,South,True
116175,45-54,East,False
116176,45-54,Zagreb,True
116177,45-54,Zagreb,False
116178,25-34,North,False
116179,65+,North,True
116180,65+,Central,True
116181,45-54,West,True
116182,35-44,East,True
116183,18-24,North,False
116184,18-24,Zagreb,False
116185,25-34,Zagreb,False
116186,45-54,Zagreb,False
116187,55-64,North,False
116188,65+,Zagreb,True
116189,25-34,Zagreb,True
116190,25-34,Zagreb,True
116191,18-24,West,True
116192,65+,Zagreb,False
116193,55-64,Central,True
116194,35-44,South,True
116195,45-54,South,False
116196,35-44,West,False
116197,25-34,Central,False
116198,25-34,Zagreb,False
116199,25-34,North,True
116200,25-34,North,False
116201,35-44,East,True
116202,25-34,North,False
116203,45-54,Zagreb,False
116204,35-44,Zagreb,False
116205,35-44,North,False
116206,65+,South,True
116207,25-34,Central,True
116208,45-54,Zagreb,False
116209,18-24,South,True
116210,45-54,Central,False
116211,35-44,West,True
116212,25-34,West,False
116213,18-24,Central,False
116214,45-54,South,False
116215,45-54,North,False
116216,45-54,West,True
116217,35-44,Zagreb,False
116218,45-54,South,True
116219,45-54,Central,True
116220,25-34,Zagreb,False
116221,35-44,East,True
116222,35-44,Zagreb,True
116223,55-64,East,False
116224,35-44,West,False
116225,35-44,North,False
116226,65+,Central,False
116227,55-64,Central,False
116228,25-34,South,False
116229,65+,South,False
116230,25-34,Zagreb,True
116231,55-64,Zagreb,True
116232,25-34,Zagreb,True
116233,35-44,North,False
116234,65+,Zagreb,True
116235,25-34,East,False
116236,55-64,South,False
116237,35-44,Central,False
116238,25-34,East,False
116239,65+,Zagreb,False
116240,35-44,Zagreb,False
116241,55-64,Zagreb,False
116242,55-64,Zagreb,True
116243,18-24,West,True
116244,25-34,South,False
116245,35-44,West,False
116246,35-44,South,False
116247,18-24,Zagreb,True
116248,35-44,North,False
116249,55-64,Zagreb,False
116250,25-34,Zagreb,False
116251,45-54,Zagreb,False
116252,35-44,Central,False
116253,18-24,East,False
116254,25-34,South,True
116255,25-34,Zagreb,False
116256,45-54,Central,True
116257,18-24,East,False
116258,55-64,Central,True
116259,55-64,North,True
116260,18-24,Zagreb,False
116261,55-64,North,True
116262,65+,Zagreb,True
116263,18-24,Zagreb,False
116264,65+,Zagreb,True
116265,25-34,Central,True
116266,45-54,South,True
116267,25-34,Zagreb,True
116268,55-64,North,False
116269,55-64,Zagreb,True
116270,65+,Zagreb,True
116271,65+,North,False
116272,18-24,West,False
116273,45-54,Zagreb,True
116274,25-34,Zagreb,False
116275,25-34,South,False
116276,25-34,Central,True
116277,65+,Zagreb,False
116278,45-54,Zagreb,False
116279,18-24,South,False
116280,65+,South,True
116281,55-64,Central,False
116282,25-34,Zagreb,True
116283,35-44,Central,False
116284,45-54,North,False
116285,45-54,Zagreb,False
116286,35-44,Zagreb,True
116287,35-44,Zagreb,False
116288,18-24,Zagreb,True
116289,35-44,East,False
116290,35-44,Central,False
116291,25-34,South,True
116292,25-34,South,True
116293,45-54,West,False
116294,35-44,Zagreb,False
116295,35-44,North,False
116296,25-34,Zagreb,False
116297,65+,Central,False
116298,25-34,Zagreb,False
116299,35-44,Central,True
116300,25-34,Zagreb,True
116301,45-54,Central,False
116302,35-44,Central,True
116303,35-44,Zagreb,True
116304,55-64,South,False
116305,55-64,Zagreb,False
116306,35-44,Zagreb,False
116307,35-44,East,False
116308,65+,North,False
116309,65+,West,False
116310,45-54,East,True
116311,55-64,Zagreb,False
116312,55-64,East,False
116313,65+,West,True
116314,18-24,Zagreb,True
116315,65+,Zagreb,False
116316,45-54,South,False
116317,45-54,West,False
116318,35-44,West,True
116319,35-44,Zagreb,False
116320,55-64,West,True
116321,45-54,Zagreb,True
116322,25-34,Central,True
116323,45-54,Zagreb,False
116324,25-34,North,False
116325,35-44,South,True
116326,45-54,Zagreb,False
116327,45-54,Zagreb,False
116328,25-34,Central,True
116329,25-34,West,False
116330,25-34,North,False
116331,45-54,West,True
116332,65+,South,False
116333,55-64,Central,True
116334,45-54,North,False
116335,35-44,Central,False
116336,25-34,Zagreb,False
116337,55-64,Zagreb,False
116338,35-44,Zagreb,False
116339,25-34,North,True
116340,35-44,Zagreb,False
116341,45-54,Zagreb,True
116342,25-34,North,False
116343,18-24,West,True
116344,45-54,Zagreb,False
116345,18-24,South,False
116346,35-44,Zagreb,True
116347,55-64,North,False
116348,65+,South,True
116349,35-44,Zagreb,True
116350,18-24,East,False
116351,35-44,West,True
116352,25-34,East,True
116353,55-64,Zagreb,True
116354,45-54,East,False
116355,35-44,Zagreb,True
116356,55-64,North,False
116357,35-44,Zagreb,False
116358,35-44,West,True
116359,65+,West,True
116360,25-34,Zagreb,False
116361,25-34,Central,True
116362,55-64,West,False
116363,35-44,North,True
116364,25-34,South,False
116365,18-24,Zagreb,True
116366,35-44,Zagreb,False
116367,35-44,Zagreb,True
116368,35-44,South,True
116369,25-34,Central,True
116370,35-44,Zagreb,True
116371,45-54,North,True
116372,55-64,Zagreb,False
116373,45-54,South,True
116374,45-54,North,False
116375,55-64,Zagreb,False
116376,25-34,Zagreb,False
116377,25-34,East,False
116378,18-24,Zagreb,True
116379,35-44,South,True
116380,65+,South,False
116381,25-34,East,True
116382,55-64,Central,False
116383,18-24,Zagreb,False
116384,35-44,Zagreb,False
116385,35-44,Zagreb,False
116386,25-34,East,True
116387,35-44,Zagreb,False
116388,45-54,Central,False
116389,35-44,Central,False
116390,55-64,South,True
116391,65+,West,True
116392,35-44,East,False
116393,65+,North,True
116394,18-24,South,False
116395,25-34,Zagreb,True
116396,35-44,Zagreb,False
116397,45-54,Central,False
116398,35-44,South,False
116399,35-44,Zagreb,False
116400,55-64,South,True
116401,25-34,North,False
116402,55-64,Central,True
116403,35-44,Central,True
116404,35-44,East,False
116405,25-34,South,False
116406,25-34,Zagreb,False
116407,35-44,Central,True
116408,55-64,East,False
116409,35-44,West,True
116410,25-34,West,False
116411,55-64,North,False
116412,45-54,Zagreb,True
116413,65+,West,False
116414,35-44,Zagreb,False
116415,45-54,Zagreb,False
116416,35-44,East,True
116417,45-54,Zagreb,False
116418,35-44,West,True
116419,25-34,Zagreb,False
116420,65+,Zagreb,True
116421,45-54,Central,False
116422,45-54,Zagreb,True
116423,35-44,Central,True
116424,45-54,Zagreb,True
116425,25-34,Central,True
116426,25-34,North,True
116427,25-34,West,False
116428,25-34,Zagreb,True
116429,18-24,South,False
116430,55-64,North,False
116431,25-34,North,True
116432,55-64,Zagreb,False
116433,65+,Zagreb,False
116434,25-34,Zagreb,True
116435,45-54,Zagreb,False
116436,35-44,East,False
116437,65+,Central,False
116438,35-44,Zagreb,True
116439,35-44,Zagreb,True
116440,25-34,Zagreb,False
116441,65+,East,False
116442,25-34,Zagreb,False
116443,55-64,Zagreb,False
116444,25-34,North,True
116445,45-54,East,False
116446,35-44,Zagreb,False
116447,25-34,West,True
116448,25-34,East,False
116449,25-34,West,False
116450,55-64,Zagreb,True
116451,45-54,North,True
116452,25-34,South,False
116453,35-44,East,False
116454,25-34,Zagreb,False
116455,45-54,Central,True
116456,55-64,Central,True
116457,55-64,South,False
116458,55-64,East,True
116459,35-44,East,False
116460,25-34,Zagreb,True
116461,55-64,East,True
116462,25-34,Zagreb,True
116463,18-24,West,False
116464,25-34,Central,True
116465,55-64,Central,True
116466,45-54,Central,False
116467,65+,Zagreb,True
116468,35-44,Zagreb,False
116469,25-34,East,True
116470,35-44,East,True
116471,55-64,West,True
116472,25-34,Central,True
116473,65+,Zagreb,True
116474,35-44,East,True
116475,55-64,East,False
116476,55-64,Central,False
116477,35-44,West,False
116478,45-54,East,False
116479,35-44,West,False
116480,55-64,Zagreb,False
116481,55-64,West,False
116482,35-44,Zagreb,False
116483,25-34,West,False
116484,65+,Zagreb,True
116485,65+,Central,True
116486,45-54,Central,False
116487,65+,North,False
116488,35-44,Zagreb,True
116489,35-44,West,True
116490,35-44,Zagreb,True
116491,18-24,Zagreb,True
116492,35-44,Central,True
116493,45-54,Central,False
116494,25-34,Zagreb,False
116495,25-34,East,False
116496,45-54,West,False
116497,55-64,North,False
116498,65+,North,False
116499,25-34,Central,True
116500,55-64,Zagreb,True
116501,25-34,South,False
116502,25-34,Zagreb,True
116503,45-54,Central,True
116504,35-44,Central,True
116505,55-64,Central,False
116506,25-34,West,False
116507,25-34,East,True
116508,35-44,South,False
116509,25-34,East,True
116510,25-34,South,False
116511,25-34,Zagreb,True
116512,25-34,West,True
116513,55-64,Central,False
116514,25-34,South,False
116515,45-54,North,False
116516,45-54,Central,True
116517,35-44,East,True
116518,35-44,West,True
116519,45-54,Central,False
116520,55-64,South,False
116521,25-34,North,False
116522,55-64,East,False
116523,18-24,West,False
116524,35-44,East,True
116525,35-44,North,True
116526,25-34,North,False
116527,18-24,West,False
116528,18-24,South,False
116529,18-24,Zagreb,False
116530,45-54,Zagreb,True
116531,25-34,Zagreb,True
116532,55-64,Zagreb,True
116533,55-64,Zagreb,True
116534,25-34,West,False
116535,25-34,Zagreb,True
116536,35-44,North,False
116537,55-64,West,True
116538,35-44,South,False
116539,25-34,East,False
116540,65+,Zagreb,False
116541,35-44,North,True
116542,35-44,South,False
116543,55-64,South,False
116544,65+,Zagreb,True
116545,35-44,South,False
116546,25-34,Zagreb,True
116547,35-44,West,False
116548,25-34,South,True
116549,35-44,Zagreb,False
116550,25-34,Zagreb,False
116551,45-54,East,True
116552,55-64,North,False
116553,65+,South,True
116554,55-64,North,True
116555,18-24,West,True
116556,25-34,Zagreb,False
116557,35-44,South,False
116558,25-34,Central,False
116559,18-24,Zagreb,True
116560,55-64,Zagreb,False
116561,35-44,Zagreb,True
116562,18-24,East,False
116563,35-44,West,False
116564,65+,West,False
116565,45-54,East,False
116566,25-34,East,True
116567,35-44,South,False
116568,65+,North,False
116569,18-24,West,True
116570,45-54,Zagreb,True
116571,45-54,Zagreb,False
116572,45-54,Zagreb,True
116573,25-34,South,True
116574,65+,West,True
116575,25-34,South,False
116576,18-24,Zagreb,False
116577,18-24,Zagreb,True
116578,35-44,Zagreb,False
116579,18-24,North,True
116580,55-64,South,True
116581,55-64,Zagreb,False
116582,18-24,South,False
116583,55-64,Zagreb,False
116584,65+,Zagreb,True
116585,18-24,Zagreb,False
116586,45-54,Zagreb,False
116587,65+,Central,False
116588,55-64,South,False
116589,35-44,South,False
116590,55-64,Zagreb,False
116591,45-54,East,True
116592,25-34,North,False
116593,25-34,Zagreb,False
116594,35-44,East,True
116595,35-44,Zagreb,False
116596,25-34,Zagreb,False
116597,25-34,South,False
116598,55-64,Central,True
116599,45-54,West,False
116600,35-44,East,False
116601,25-34,North,False
116602,25-34,North,True
116603,25-34,Zagreb,False
116604,45-54,South,True
116605,25-34,Central,True
116606,65+,East,True
116607,25-34,Central,True
116608,18-24,South,False
116609,55-64,Zagreb,True
116610,35-44,South,True
116611,35-44,Zagreb,True
116612,25-34,Zagreb,False
116613,45-54,South,True
116614,35-44,Zagreb,False
116615,55-64,Central,True
116616,45-54,North,True
116617,55-64,North,True
116618,45-54,South,True
116619,55-64,Zagreb,False
116620,45-54,Zagreb,True
116621,35-44,Zagreb,False
116622,45-54,South,True
116623,45-54,South,False
116624,18-24,Zagreb,True
116625,45-54,East,True
116626,25-34,East,False
116627,35-44,South,False
116628,25-34,Central,False
116629,18-24,West,True
116630,18-24,Zagreb,True
116631,25-34,East,False
116632,18-24,West,True
116633,25-34,Zagreb,True
116634,35-44,North,False
116635,35-44,South,False
116636,65+,West,True
116637,55-64,Zagreb,True
116638,25-34,East,True
116639,35-44,North,False
116640,35-44,Zagreb,False
116641,35-44,Zagreb,True
116642,35-44,Zagreb,False
116643,45-54,South,True
116644,45-54,East,False
116645,35-44,Zagreb,False
116646,45-54,North,False
116647,25-34,Zagreb,False
116648,55-64,West,False
116649,65+,Central,True
116650,25-34,East,True
116651,55-64,Central,True
116652,55-64,Zagreb,True
116653,35-44,North,True
116654,18-24,Zagreb,False
116655,55-64,Zagreb,True
116656,35-44,Zagreb,True
116657,25-34,Zagreb,False
116658,45-54,Central,False
116659,35-44,Zagreb,True
116660,18-24,Zagreb,False
116661,65+,Zagreb,True
116662,25-34,Zagreb,False
116663,35-44,Zagreb,False
116664,45-54,Zagreb,False
116665,25-34,South,False
116666,45-54,Zagreb,True
116667,45-54,East,False
116668,35-44,West,True
116669,35-44,South,True
116670,65+,North,True
116671,65+,Zagreb,True
116672,25-34,North,False
116673,35-44,Central,False
116674,35-44,North,True
116675,65+,Zagreb,False
116676,55-64,South,False
116677,35-44,North,True
116678,55-64,Zagreb,False
116679,35-44,South,False
116680,25-34,East,False
116681,45-54,West,False
116682,35-44,Zagreb,True
116683,45-54,Zagreb,True
116684,35-44,Zagreb,False
116685,55-64,West,False
116686,65+,South,False
116687,25-34,South,False
116688,35-44,Central,True
116689,45-54,Central,True
116690,25-34,Zagreb,False
116691,55-64,North,False
116692,45-54,Zagreb,False
116693,25-34,East,True
116694,55-64,South,True
116695,35-44,Central,False
116696,25-34,North,True
116697,25-34,Zagreb,True
116698,55-64,East,False
116699,65+,North,True
116700,35-44,South,False
116701,18-24,Central,False
116702,25-34,Zagreb,False
116703,45-54,North,False
116704,35-44,Zagreb,True
116705,35-44,Zagreb,False
116706,35-44,North,True
116707,35-44,North,False
116708,45-54,Zagreb,True
116709,35-44,North,False
116710,25-34,Zagreb,False
116711,35-44,Zagreb,False
116712,35-44,Zagreb,True
116713,35-44,East,False
116714,25-34,Central,False
116715,25-34,North,False
116716,35-44,South,True
116717,25-34,East,False
116718,45-54,Central,True
116719,35-44,North,False
116720,25-34,South,True
116721,45-54,East,True
116722,35-44,Central,True
116723,25-34,East,False
116724,55-64,West,False
116725,35-44,West,False
116726,65+,West,True
116727,25-34,Zagreb,False
116728,55-64,East,True
116729,55-64,East,False
116730,25-34,North,False
116731,35-44,Zagreb,True
116732,45-54,West,False
116733,35-44,Zagreb,True
116734,35-44,East,False
116735,65+,East,True
116736,45-54,East,False
116737,65+,South,True
116738,55-64,South,True
116739,55-64,East,False
116740,45-54,Zagreb,True
116741,45-54,Zagreb,False
116742,55-64,Zagreb,False
116743,45-54,North,False
116744,18-24,Zagreb,False
116745,45-54,North,False
116746,25-34,North,True
116747,65+,Zagreb,False
116748,45-54,West,True
116749,35-44,South,False
116750,25-34,North,False
116751,35-44,Zagreb,True
116752,35-44,Zagreb,False
116753,45-54,Zagreb,False
116754,45-54,Central,True
116755,35-44,East,False
116756,25-34,West,False
116757,35-44,East,False
116758,35-44,Zagreb,False
116759,55-64,West,False
116760,55-64,South,True
116761,55-64,West,False
116762,25-34,South,False
116763,18-24,South,False
116764,65+,North,True
116765,65+,West,False
116766,25-34,Central,False
116767,45-54,East,False
116768,35-44,North,False
116769,25-34,Central,True
116770,65+,Zagreb,False
116771,65+,Central,True
116772,65+,North,False
116773,25-34,North,True
116774,35-44,North,True
116775,55-64,South,False
116776,45-54,South,False
116777,35-44,South,False
116778,35-44,Central,False
116779,18-24,West,True
116780,45-54,Zagreb,True
116781,55-64,East,True
116782,18-24,Zagreb,True
116783,25-34,Zagreb,True
116784,35-44,Central,True
116785,35-44,Zagreb,False
116786,35-44,West,True
116787,18-24,South,False
116788,45-54,Zagreb,True
116789,25-34,Zagreb,False
116790,45-54,West,True
116791,35-44,West,False
116792,35-44,West,True
116793,45-54,Central,True
116794,45-54,West,True
116795,45-54,West,False
116796,35-44,Zagreb,False
116797,35-44,South,False
116798,35-44,West,False
116799,35-44,East,False
116800,35-44,North,False
116801,35-44,South,False
116802,25-34,Zagreb,True
116803,45-54,West,True
116804,25-34,Zagreb,False
116805,65+,East,False
116806,45-54,North,True
116807,18-24,Zagreb,False
116808,45-54,Zagreb,True
116809,35-44,North,False
116810,65+,Zagreb,False
116811,65+,Zagreb,False
116812,55-64,East,True
116813,35-44,East,False
116814,65+,Central,True
116815,45-54,Zagreb,False
116816,55-64,Central,False
116817,25-34,East,False
116818,65+,Central,False
116819,45-54,South,False
116820,25-34,South,True
116821,65+,West,False
116822,45-54,Central,False
116823,65+,Zagreb,False
116824,18-24,Zagreb,False
116825,35-44,Central,False
116826,45-54,East,False
116827,18-24,East,True
116828,55-64,Central,False
116829,45-54,Central,False
116830,25-34,Zagreb,False
116831,45-54,South,False
116832,25-34,South,True
116833,55-64,Zagreb,False
116834,55-64,East,True
116835,35-44,South,False
116836,35-44,Central,True
116837,35-44,East,False
116838,35-44,South,True
116839,55-64,West,False
116840,25-34,Central,False
116841,35-44,North,True
116842,25-34,West,False
116843,45-54,South,True
116844,55-64,Zagreb,False
116845,25-34,Central,True
116846,25-34,Central,False
116847,25-34,Zagreb,False
116848,25-34,West,True
116849,35-44,West,False
116850,55-64,Zagreb,True
116851,35-44,Central,False
116852,18-24,Zagreb,True
116853,45-54,Zagreb,False
116854,55-64,Zagreb,False
116855,35-44,Central,False
116856,25-34,South,True
116857,55-64,East,False
116858,18-24,Zagreb,False
116859,55-64,Zagreb,True
116860,55-64,Zagreb,True
116861,55-64,Zagreb,False
116862,18-24,East,True
116863,25-34,South,False
116864,55-64,South,True
116865,35-44,Zagreb,True
116866,35-44,Zagreb,True
116867,45-54,Central,False
116868,18-24,Central,False
116869,45-54,Zagreb,True
116870,65+,South,True
116871,45-54,East,True
116872,35-44,East,False
116873,65+,West,False
116874,45-54,North,False
116875,18-24,Central,False
116876,45-54,South,False
116877,18-24,South,True
116878,25-34,Zagreb,False
116879,45-54,Zagreb,False
116880,25-34,Central,True
116881,18-24,Zagreb,False
116882,45-54,Central,False
116883,25-34,West,True
116884,35-44,Zagreb,False
116885,25-34,Zagreb,False
116886,45-54,East,False
116887,55-64,South,True
116888,18-24,East,True
116889,55-64,South,True
116890,25-34,Central,True
116891,25-34,Zagreb,False
116892,35-44,Zagreb,True
116893,25-34,East,False
116894,18-24,Zagreb,False
116895,55-64,Zagreb,False
116896,55-64,North,False
116897,65+,East,False
116898,65+,South,False
116899,35-44,South,False
116900,25-34,Central,True
116901,18-24,Zagreb,False
116902,35-44,North,False
116903,55-64,Zagreb,False
116904,25-34,East,False
116905,25-34,Central,False
116906,35-44,North,False
116907,55-64,Zagreb,True
116908,35-44,South,False
116909,45-54,Zagreb,False
116910,35-44,Central,True
116911,35-44,Central,False
116912,35-44,East,True
116913,55-64,Zagreb,True
116914,55-64,West,False
116915,35-44,East,True
116916,25-34,Central,True
116917,25-34,Central,True
116918,18-24,Zagreb,True
116919,25-34,North,True
116920,25-34,West,False
116921,45-54,North,False
116922,55-64,Central,True
116923,45-54,North,False
116924,45-54,West,True
116925,65+,West,False
116926,65+,West,False
116927,25-34,Central,False
116928,25-34,East,True
116929,25-34,West,True
116930,55-64,North,True
116931,25-34,South,False
116932,35-44,West,True
116933,35-44,Zagreb,False
116934,45-54,North,False
116935,45-54,South,False
116936,55-64,Zagreb,True
116937,45-54,Zagreb,True
116938,55-64,Zagreb,False
116939,18-24,West,False
116940,55-64,North,False
116941,45-54,Zagreb,False
116942,25-34,Zagreb,True
116943,65+,East,True
116944,65+,North,False
116945,55-64,Zagreb,True
116946,65+,East,False
116947,35-44,Central,False
116948,25-34,North,False
116949,25-34,East,True
116950,55-64,Central,False
116951,55-64,Central,True
116952,65+,Zagreb,False
116953,55-64,North,True
116954,45-54,South,True
116955,25-34,Zagreb,False
116956,25-34,South,True
116957,35-44,North,False
116958,55-64,East,True
116959,25-34,Zagreb,False
116960,65+,Central,False
116961,45-54,Zagreb,False
116962,25-34,West,True
116963,55-64,Zagreb,False
116964,45-54,Zagreb,False
116965,45-54,Zagreb,True
116966,35-44,West,True
116967,35-44,West,False
116968,18-24,North,False
116969,35-44,Zagreb,False
116970,55-64,South,True
116971,65+,Zagreb,True
116972,55-64,Zagreb,True
116973,18-24,Zagreb,True
116974,65+,Zagreb,False
116975,25-34,South,False
116976,18-24,Central,False
116977,45-54,North,False
116978,65+,West,False
116979,65+,West,True
116980,55-64,Zagreb,True
116981,25-34,Zagreb,False
116982,25-34,Zagreb,False
116983,18-24,North,False
116984,45-54,Zagreb,True
116985,35-44,North,False
116986,25-34,Zagreb,True
116987,35-44,West,True
116988,35-44,Zagreb,False
116989,45-54,Central,True
116990,35-44,Central,False
116991,25-34,West,False
116992,45-54,North,True
116993,45-54,North,True
116994,25-34,Zagreb,True
116995,18-24,Zagreb,True
116996,65+,Zagreb,False
116997,55-64,Zagreb,False
116998,25-34,Central,True
116999,35-44,West,True
117000,45-54,North,True
117001,25-34,West,False
117002,25-34,North,False
117003,65+,Central,True
117004,35-44,East,False
117005,25-34,Zagreb,True
117006,55-64,North,True
117007,35-44,South,False
117008,45-54,Zagreb,True
117009,25-34,North,True
117010,18-24,Zagreb,False
117011,25-34,Central,False
117012,65+,Zagreb,False
117013,45-54,North,False
117014,55-64,Zagreb,False
117015,18-24,Zagreb,False
117016,55-64,North,True
117017,35-44,Zagreb,False
117018,45-54,East,False
117019,35-44,Zagreb,False
117020,45-54,South,True
117021,18-24,North,False
117022,18-24,Zagreb,False
